Query_53	BC_2433	2e-11	154
Query_54	BC_5051	2e-165	1483
Query_54	BC_5043	8e-146	1313
Query_54	BC_3116	8e-143	1288
Query_54	BC_0638	9e-106	968
Query_54	BC_2831	9e-100	916
Query_54	BC_2317	4e-65	618
Query_55	BC_0374	2e-112	1025
Query_55	BC_3664	7e-41	408
Query_55	BC_0701	2e-30	317
Query_55	BC_1374	6e-28	296
Query_55	BC_3980	7e-24	261
Query_55	BC_3176	2e-11	154
Query_56	BC_0360	3e-160	1437
Query_56	BC_1812	2e-121	1103
Query_56	BC_4678	6e-20	227
Query_57	BC_4011	1e-28	301
Query_57	BC_0569	8e-22	241
Query_57	BC_4012	9e-05	94
Query_58	BC_0568	3e-24	263
Query_58	BC_4012	3e-22	246
Query_58	BC_1288	6e-09	131
Query_58	BC_1325	1e-08	129
Query_59	BC_0413	4e-05	101
Query_60	BC_2734	3e-157	1414
Query_60	BC_4867	2e-08	131
Query_61	BC_3094	1e-129	1172
Query_61	BC_1496	1e-25	276
Query_62	BC_0611	0.0	2002
Query_62	BC_3093	0.0	1986
Query_62	BC_1740	0.0	1959
Query_62	BC_1712	1e-115	1053
Query_62	BC_4629	7e-18	210
Query_62	BC_3550	2e-12	164
Query_62	BC_0325	3e-12	162
Query_63	BC_3095	9e-28	287
Query_63	BC_1850	3e-13	163
Query_63	BC_1032	2e-08	121
Query_65	BC_0907	2e-51	500
Query_65	BC_0241	5e-45	445
Query_65	BC_0211	7e-26	280
Query_65	BC_1794	2e-15	190
Query_65	BC_3584	1e-11	156
Query_65	BC_2848	2e-11	155
Query_65	BC_2884	6e-10	142
Query_65	BC_1179	9e-10	141
Query_65	BC_0215	2e-07	121
Query_65	BC_3586	4e-07	117
Query_65	BC_3585	5e-07	117
Query_65	BC_0859	1e-06	113
Query_65	BC_1185	1e-06	113
Query_65	BC_2026	2e-06	112
Query_66	BC_0908	7e-70	657
Query_66	BC_0242	2e-60	575
Query_66	BC_1180	9e-53	509
Query_66	BC_0207	2e-48	471
Query_66	BC_1181	2e-06	109
Query_67	BC_0909	3e-70	660
Query_67	BC_0243	2e-59	566
Query_67	BC_0208	5e-56	537
Query_67	BC_1181	6e-43	424
Query_67	BC_2221	4e-10	141
Query_67	BC_2327	9e-06	103
Query_67	BC_0819	4e-05	98
Query_68	BC_1182	5e-97	891
Query_68	BC_0244	1e-96	887
Query_68	BC_0910	2e-93	860
Query_68	BC_0209	5e-83	770
Query_68	BC_0245	1e-68	647
Query_68	BC_0911	5e-65	615
Query_68	BC_1183	7e-53	510
Query_68	BC_0210	4e-37	375
Query_68	BC_0346	7e-34	346
Query_68	BC_4148	4e-32	331
Query_68	BC_0197	4e-31	323
Query_68	BC_0874	3e-30	316
Query_68	BC_0403	3e-30	315
Query_68	BC_4987	1e-29	310
Query_68	BC_0815	3e-29	307
Query_68	BC_1094	6e-28	295
Query_68	BC_3222	7e-28	295
Query_68	BC_5254	7e-27	286
Query_68	BC_2655	1e-26	284
Query_68	BC_2655	2e-17	204
Query_68	BC_2232	5e-26	279
Query_68	BC_1324	8e-26	277
Query_68	BC_2791	8e-26	277
Query_68	BC_4831	1e-25	276
Query_68	BC_0567	5e-25	270
Query_68	BC_0764	1e-24	267
Query_68	BC_0639	6e-24	261
Query_68	BC_0160	2e-23	256
Query_68	BC_2323	3e-23	254
Query_68	BC_5355	4e-22	245
Query_68	BC_4779	1e-21	241
Query_68	BC_1684	2e-21	240
Query_68	BC_2912	2e-21	239
Query_68	BC_1050	6e-21	235
Query_68	BC_4839	1e-20	233
Query_68	BC_0161	5e-20	227
Query_68	BC_4361	5e-20	227
Query_68	BC_4279	1e-19	223
Query_68	BC_4743	2e-19	222
Query_68	BC_5186	3e-19	221
Query_68	BC_5400	4e-19	219
Query_68	BC_0513	5e-19	219
Query_68	BC_5381	1e-18	215
Query_68	BC_3735	3e-18	212
Query_68	BC_1734	7e-18	208
Query_68	BC_4016	1e-17	207
Query_68	BC_0743	3e-17	204
Query_68	BC_1286	4e-17	202
Query_68	BC_4544	4e-17	202
Query_68	BC_3685	5e-17	201
Query_68	BC_0619	7e-17	200
Query_68	BC_4266	1e-16	198
Query_68	BC_5103	2e-16	197
Query_68	BC_2543	3e-16	195
Query_68	BC_3678	9e-16	190
Query_68	BC_4431	1e-15	190
Query_68	BC_4537	1e-15	190
Query_68	BC_3436	3e-15	186
Query_68	BC_2963	5e-15	184
Query_68	BC_2719	6e-15	183
Query_68	BC_2184	7e-15	183
Query_68	BC_0767	1e-14	180
Query_68	BC_0767	3e-12	159
Query_68	BC_4221	2e-14	179
Query_68	BC_5182	2e-14	179
Query_68	BC_3666	2e-14	178
Query_68	BC_2478	4e-14	176
Query_68	BC_3790	1e-13	172
Query_68	BC_3790	1e-11	155
Query_68	BC_0870	3e-13	169
Query_68	BC_1357	3e-13	168
Query_68	BC_3591	3e-13	168
Query_68	BC_1359	3e-13	168
Query_68	BC_4824	5e-13	166
Query_68	BC_0871	1e-12	163
Query_68	BC_1955	1e-12	163
Query_68	BC_1929	1e-12	163
Query_68	BC_5285	4e-12	159
Query_68	BC_2151	1e-11	155
Query_68	BC_0427	2e-11	153
Query_68	BC_4077	6e-11	148
Query_68	BC_4940	8e-11	148
Query_68	BC_2371	9e-11	147
Query_68	BC_1928	9e-11	147
Query_68	BC_2902	2e-10	144
Query_68	BC_1940	3e-10	143
Query_68	BC_3679	5e-10	141
Query_68	BC_0662	1e-09	138
Query_68	BC_0662	3e-09	134
Query_68	BC_0509	1e-09	138
Query_68	BC_1941	4e-09	133
Query_68	BC_4510	5e-09	132
Query_68	BC_5178	1e-08	128
Query_68	BC_5178	1e-05	103
Query_68	BC_3329	2e-08	126
Query_68	BC_4748	3e-08	125
Query_68	BC_0290	4e-08	125
Query_68	BC_2372	2e-07	118
Query_68	BC_2541	6e-07	114
Query_68	BC_2541	3e-05	99
Query_68	BC_5072	1e-06	112
Query_68	BC_5433	1e-06	111
Query_68	BC_2933	8e-06	105
Query_68	BC_5118	1e-05	102
Query_68	BC_4825	3e-05	99
Query_68	BC_0239	3e-05	99
Query_69	BC_0245	2e-112	1025
Query_69	BC_0911	3e-109	996
Query_69	BC_1183	1e-86	802
Query_69	BC_1182	5e-64	607
Query_69	BC_0244	2e-63	601
Query_69	BC_0910	4e-61	582
Query_69	BC_0210	3e-55	530
Query_69	BC_0209	1e-51	500
Query_69	BC_0346	7e-41	407
Query_69	BC_4987	5e-39	391
Query_69	BC_0197	3e-38	385
Query_69	BC_2232	2e-34	352
Query_69	BC_2791	1e-33	344
Query_69	BC_1324	2e-32	334
Query_69	BC_4148	1e-31	328
Query_69	BC_1094	1e-29	310
Query_69	BC_1684	1e-29	309
Query_69	BC_0403	3e-29	307
Query_69	BC_0815	7e-28	295
Query_69	BC_0874	8e-28	294
Query_69	BC_0567	3e-26	281
Query_69	BC_1286	4e-26	279
Query_69	BC_0639	3e-25	272
Query_69	BC_0619	8e-25	268
Query_69	BC_0160	1e-24	268
Query_69	BC_3222	1e-24	266
Query_69	BC_4831	2e-24	266
Query_69	BC_0161	3e-23	254
Query_69	BC_2323	4e-23	254
Query_69	BC_5254	4e-23	254
Query_69	BC_2543	4e-23	253
Query_69	BC_5186	7e-23	251
Query_69	BC_5400	9e-23	251
Query_69	BC_2912	9e-23	251
Query_69	BC_3685	1e-22	250
Query_69	BC_4266	3e-22	246
Query_69	BC_5381	5e-22	244
Query_69	BC_2655	1e-21	242
Query_69	BC_2655	3e-14	177
Query_69	BC_4743	2e-21	239
Query_69	BC_0513	2e-21	238
Query_69	BC_4361	4e-21	237
Query_69	BC_3735	5e-21	236
Query_69	BC_4537	5e-21	235
Query_69	BC_4779	1e-20	232
Query_69	BC_0764	2e-20	231
Query_69	BC_3678	3e-20	229
Query_69	BC_4279	4e-20	227
Query_69	BC_1734	5e-20	227
Query_69	BC_4839	1e-19	223
Query_69	BC_1359	6e-19	218
Query_69	BC_4016	7e-19	217
Query_69	BC_0743	5e-18	210
Query_69	BC_3666	6e-18	209
Query_69	BC_3679	6e-18	209
Query_69	BC_0870	9e-18	207
Query_69	BC_4544	2e-17	205
Query_69	BC_3591	2e-17	204
Query_69	BC_0871	6e-17	200
Query_69	BC_0662	7e-17	200
Query_69	BC_0662	6e-13	166
Query_69	BC_1928	8e-17	199
Query_69	BC_0509	1e-16	197
Query_69	BC_1940	3e-16	194
Query_69	BC_3790	7e-16	191
Query_69	BC_3790	1e-13	172
Query_69	BC_3436	7e-16	191
Query_69	BC_4221	8e-16	191
Query_69	BC_4510	1e-15	190
Query_69	BC_2151	4e-15	185
Query_69	BC_2151	3e-06	109
Query_69	BC_1955	9e-15	181
Query_69	BC_5182	9e-15	181
Query_69	BC_4431	1e-14	180
Query_69	BC_5103	2e-14	180
Query_69	BC_2371	3e-14	177
Query_69	BC_5355	9e-14	173
Query_69	BC_4940	1e-13	172
Query_69	BC_2719	1e-13	171
Query_69	BC_4077	2e-13	170
Query_69	BC_4824	8e-13	165
Query_69	BC_0427	9e-13	164
Query_69	BC_5072	1e-12	163
Query_69	BC_5072	3e-05	99
Query_69	BC_2963	2e-12	162
Query_69	BC_1050	3e-12	160
Query_69	BC_5285	3e-12	160
Query_69	BC_4983	4e-12	159
Query_69	BC_3329	5e-12	158
Query_69	BC_2372	1e-11	155
Query_69	BC_4748	1e-11	155
Query_69	BC_5178	2e-11	154
Query_69	BC_5178	1e-05	103
Query_69	BC_2478	4e-11	150
Query_69	BC_1941	4e-11	150
Query_69	BC_5433	1e-10	145
Query_69	BC_0767	4e-10	142
Query_69	BC_0767	2e-07	118
Query_69	BC_2902	1e-09	138
Query_69	BC_2933	2e-08	126
Query_69	BC_0290	2e-08	126
Query_69	BC_0290	8e-06	104
Query_69	BC_1929	2e-08	126
Query_69	BC_2541	5e-08	124
Query_69	BC_2541	2e-07	118
Query_69	BC_2184	7e-08	122
Query_69	BC_4825	1e-07	119
Query_69	BC_0239	5e-06	106
Query_69	BC_0239	2e-05	101
Query_69	BC_5118	2e-05	102
Query_69	BC_1357	3e-05	99
Query_69	BC_5286	4e-05	99
Query_70	BC_2316	5e-60	573
Query_70	BC_1997	7e-51	494
Query_70	BC_4869	1e-25	275
Query_70	BC_4869	1e-09	139
Query_70	BC_4351	1e-22	250
Query_70	BC_4351	9e-16	191
Query_70	BC_3240	3e-18	213
Query_71	BC_2316	3e-32	334
Query_71	BC_4351	2e-28	301
Query_71	BC_4351	4e-09	134
Query_71	BC_1997	4e-24	264
Query_71	BC_4869	4e-21	238
Query_71	BC_4869	1e-18	217
Query_71	BC_3240	2e-05	102
Query_72	BC_4402	7e-76	705
Query_72	BC_1569	2e-08	123
Query_72	BC_0051	1e-07	116
Query_74	BC_2223	1e-23	261
Query_74	BC_3369	4e-23	256
Query_74	BC_2965	2e-16	198
Query_74	BC_1035	1e-08	130
Query_75	BC_0380	2e-20	228
Query_76	BC_5442	8e-15	184
Query_76	BC_0398	8e-14	175
Query_76	BC_5418	1e-09	138
Query_76	BC_0935	1e-08	130
Query_76	BC_2880	9e-08	123
Query_76	BC_3000	9e-08	123
Query_76	BC_4000	2e-06	111
Query_76	BC_4000	6e-05	98
Query_76	BC_2310	8e-06	106
Query_76	BC_4568	4e-05	100
Query_77	BC_4959	4e-27	287
Query_79	BC_0570	3e-06	109
Query_80	BC_0568	5e-27	287
Query_80	BC_4012	1e-19	223
Query_80	BC_1325	5e-09	132
Query_80	BC_1287	1e-06	112
Query_80	BC_4011	1e-04	94
Query_81	BC_4011	5e-32	330
Query_81	BC_0569	4e-29	305
Query_82	BC_1083	4e-21	237
Query_82	BC_0776	1e-18	216
Query_82	BC_4672	9e-18	208
Query_82	BC_0659	4e-17	202
Query_82	BC_4211	8e-16	191
Query_82	BC_4010	2e-15	188
Query_82	BC_4053	3e-13	169
Query_82	BC_0230	4e-12	159
Query_82	BC_5402	6e-12	158
Query_82	BC_2549	3e-11	152
Query_82	BC_0630	3e-10	144
Query_82	BC_4842	8e-06	105
Query_82	BC_1356	8e-06	105
Query_82	BC_2526	1e-05	104
Query_82	BC_3792	1e-05	104
Query_82	BC_2680	2e-05	103
Query_82	BC_3039	2e-05	102
Query_82	BC_1987	2e-05	102
Query_82	BC_3756	7e-05	97
Query_82	BC_4076	9e-05	96
Query_82	BC_0583	1e-04	95
Query_84	BC_4128	9e-43	422
Query_84	BC_3798	2e-05	101
Query_85	BC_3799	8e-05	96
Query_86	BC_4127	2e-113	1033
Query_86	BC_1149	4e-58	556
Query_86	BC_0355	5e-54	521
Query_86	BC_1610	1e-47	466
Query_86	BC_3007	2e-47	464
Query_86	BC_2245	1e-40	406
Query_86	BC_4119	6e-31	322
Query_86	BC_4468	5e-27	288
Query_86	BC_0512	2e-24	265
Query_87	BC_4126	4e-107	978
Query_87	BC_0407	2e-70	662
Query_87	BC_3889	1e-26	283
Query_88	BC_4630	0.0	1709
Query_89	BC_4629	0.0	1833
Query_89	BC_3550	1e-48	476
Query_89	BC_0325	1e-15	190
Query_89	BC_0611	2e-14	179
Query_89	BC_3093	9e-13	166
Query_89	BC_1740	1e-12	165
Query_89	BC_1712	2e-05	103
Query_90	BC_4129	2e-119	1085
Query_91	BC_5364	0.0	2322
Query_92	BC_4674	1e-164	1474
Query_92	BC_2942	1e-161	1449
Query_93	BC_1517	5e-90	831
Query_95	BC_4331	5e-81	752
Query_96	BC_2938	8e-170	1520
Query_96	BC_5334	2e-05	102
Query_97	BC_1516	1e-169	1518
Query_97	BC_2941	2e-164	1473
Query_99	BC_4232	5e-13	164
Query_100	BC_3153	5e-173	1547
Query_100	BC_1834	1e-25	276
Query_101	BC_3152	2e-56	537
Query_101	BC_5319	9e-10	134
Query_102	BC_3155	1e-45	441
Query_102	BC_0595	9e-10	131
Query_102	BC_4834	3e-09	127
Query_102	BC_0613	6e-09	124
Query_102	BC_3423	2e-06	103
Query_102	BC_4256	2e-05	95
Query_102	BC_2298	3e-05	93
Query_102	BC_1998	1e-04	87
Query_102	BC_3224	1e-04	87
Query_103	BC_3799	4e-160	1436
Query_103	BC_2363	4e-128	1159
Query_105	BC_2204	0.0	2052
Query_105	BC_1697	2e-63	604
Query_105	BC_1152	5e-43	428
Query_105	BC_1153	9e-16	193
Query_105	BC_0330	1e-11	158
Query_106	BC_1697	2e-54	528
Query_106	BC_2204	3e-50	491
Query_106	BC_1152	1e-40	408
Query_106	BC_1153	1e-07	123
Query_107	BC_1697	4e-166	1490
Query_107	BC_1152	2e-136	1233
Query_107	BC_1153	1e-115	1053
Query_107	BC_2204	2e-74	698
Query_107	BC_0330	8e-12	159
Query_108	BC_4559	2e-76	714
Query_108	BC_2169	3e-54	523
Query_108	BC_4397	4e-22	246
Query_108	BC_4397	2e-08	128
Query_108	BC_0084	4e-22	246
Query_109	BC_1546	0.0	1633
Query_109	BC_4901	5e-75	702
Query_109	BC_4009	2e-67	636
Query_109	BC_4035	3e-43	427
Query_109	BC_2896	9e-37	372
Query_109	BC_4906	3e-26	281
Query_109	BC_2940	1e-15	190
Query_109	BC_3039	1e-13	173
Query_109	BC_3756	3e-11	152
Query_109	BC_2680	5e-11	150
Query_109	BC_1987	1e-09	138
Query_109	BC_1518	8e-08	123
Query_109	BC_2742	2e-06	110
Query_110	BC_4397	0.0	2265
Query_110	BC_2169	4e-26	282
Query_110	BC_2169	1e-11	157
Query_110	BC_0084	3e-18	215
Query_110	BC_0084	7e-08	125
Query_110	BC_4559	7e-13	168
Query_110	BC_4559	7e-09	133
Query_111	BC_5308	0.0	2299
Query_111	BC_5306	1e-24	268
Query_111	BC_1647	2e-20	233
Query_112	BC_5312	3e-86	797
Query_113	BC_5305	1e-46	451
Query_114	BC_5306	0.0	2109
Query_114	BC_1647	5e-34	350
Query_114	BC_5308	1e-21	242
Query_115	BC_5311	1e-21	234
Query_116	BC_5310	2e-45	442
Query_117	BC_5307	2e-116	1057
Query_118	BC_5309	2e-45	443
Query_119	BC_5313	4e-17	196
Query_119	BC_4763	3e-07	111
Query_119	BC_0977	3e-06	102
Query_120	BC_0848	7e-17	196
Query_120	BC_1363	5e-12	154
Query_120	BC_3244	4e-11	146
Query_120	BC_3175	1e-10	142
Query_120	BC_5097	6e-08	119
Query_121	BC_1674	8e-14	172
Query_123	BC_4162	0.0	1643
Query_123	BC_1491	5e-16	193
Query_124	BC_1173	8e-08	122
Query_125	BC_0778	1e-12	159
Query_126	BC_0779	1e-19	220
Query_127	BC_0779	1e-34	348
Query_128	BC_0542	7e-42	413
Query_129	BC_3760	7e-58	555
Query_129	BC_3759	3e-07	119
Query_131	BC_3760	6e-57	547
Query_131	BC_3759	2e-05	102
Query_132	BC_0775	1e-64	615
Query_132	BC_0631	2e-60	577
